,make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid
5644,2009,18.54,4000,Diesel,3,8277.04,Honda,Manual,Gray,Full,0,No
5645,1998,10.65,1200,Diesel,4,1489.44,Chevrolet,Manual,Blue,Full,0,Yes
5646,2023,19.08,800,Petrol,1,8207.55,Honda,Manual,Silver,Full,2,Yes
5647,2021,21.27,1000,Diesel,2,7353.76,Kia,Manual,White,Full,0,Yes
5648,2003,20.62,5000,Petrol,4,9917.55,Honda,Automatic,Red,Partial,0,Yes
5649,2021,13.31,1800,Petrol,3,7900.92,Nissan,Manual,Blue,Full,2,Yes
5650,2020,27.43,1200,Diesel,4,8801.91,Hyundai,Manual,Red,Partial,0,Yes
5651,2013,10.5,2000,Diesel,3,5480.2,Kia,Automatic,White,None,0,Yes
5652,2018,18.55,3000,Electric,1,11658.93,Chevrolet,Manual,Silver,Full,1,Yes
5653,2022,26.68,2000,Petrol,5,7599.63,Toyota,Automatic,Gray,Partial,1,Yes
5654,2011,20.96,5000,Petrol,3,12167.58,Honda,Automatic,Red,Full,1,Yes
5655,2005,22.18,4000,Petrol,1,11148.66,Honda,Manual,Black,Full,0,No
5656,2019,12.73,2000,Petrol,4,7637.82,Toyota,Manual,Silver,Partial,0,Yes
5657,2003,19.74,1800,Electric,4,7223.45,Ford,Manual,Black,None,0,Yes
5658,2004,17.82,1500,Petrol,4,4714.54,Kia,Manual,Gray,Partial,1,Yes
5659,2012,12.35,1000,Diesel,5,5202.83,Volkswagen,Automatic,White,Full,4,Yes
5660,2014,22.33,2000,Diesel,2,8929.67,Ford,Automatic,Red,Full,0,No
5661,2007,13.9,1000,Diesel,3,2361.46,Ford,Automatic,Red,Full,1,Yes
5662,2002,14.5,1800,Diesel,2,5089.96,Honda,Manual,White,Partial,1,Yes
5663,2001,20.16,800,Diesel,4,2833.88,Honda,Automatic,Gray,Full,2,Yes
5664,2011,17.28,1200,Diesel,5,2929.03,Chevrolet,Automatic,White,Full,1,Yes
5665,2015,18.85,5000,Petrol,1,14379.65,BMW,Automatic,Silver,Partial,0,Yes
5666,2017,16.98,1800,Electric,5,7802.83,Kia,Manual,Gray,Full,0,Yes
5667,2009,25.07,2500,Diesel,2,8404.92,Tesla,Manual,Gray,Partial,0,No
5668,2014,13.37,3000,Petrol,4,8913.1,Hyundai,Manual,White,Partial,1,Yes
5669,2009,15.68,2500,Diesel,3,6003.95,Ford,Manual,Blue,None,0,No
5670,1995,20.41,2500,Diesel,5,4316.14,Honda,Manual,Black,Full,0,Yes
5671,2019,13.06,1000,Diesel,2,6807.23,Kia,Automatic,White,Full,2,No
5672,2008,12.84,2000,Petrol,2,5340.25,Tesla,Automatic,Blue,None,1,Yes
5673,1999,18.69,1800,Diesel,1,5117.34,Nissan,Automatic,Red,Full,0,Yes
5674,2005,22.34,4000,Petrol,3,9631.69,BMW,Manual,White,Full,0,Yes
5675,2010,22.99,5000,Petrol,2,12796.16,Honda,Manual,Black,Full,0,Yes
5676,1996,18.46,1500,Diesel,3,4551.67,Ford,Manual,Black,None,0,Yes
5677,2002,14.64,2500,Diesel,4,4239.41,Ford,Manual,Silver,Full,0,Yes
5678,2005,19.38,3000,Diesel,5,4851.1,Volkswagen,Manual,Red,Full,1,Yes
5679,2023,20.83,2000,Diesel,2,10202.97,Nissan,Manual,Red,Partial,0,No
5680,2012,19.31,1200,Diesel,4,6563.44,BMW,Manual,Black,Full,0,Yes
5681,1997,24.17,1800,Electric,1,11645.45,Kia,Manual,Blue,Partial,0,Yes
5682,2020,12.93,800,Petrol,3,8780.25,Volkswagen,Manual,Black,Partial,0,Yes
5683,1995,14.52,3000,Petrol,4,6652.74,Nissan,Manual,White,Partial,0,Yes
5684,2005,23.48,1000,Diesel,3,3932.62,Tesla,Automatic,Silver,None,0,No
5685,2010,10.63,5000,Petrol,3,9984.3,Volkswagen,Automatic,Gray,Partial,0,No
5686,2012,15.3,2500,Petrol,2,8431.22,Kia,Manual,White,Full,0,Yes
5687,2010,14.34,4000,Diesel,3,9584.26,Honda,Manual,Red,Full,1,Yes
5688,2017,10.18,800,Diesel,4,4203.31,Hyundai,Automatic,White,Partial,0,Yes
5689,2004,17.06,1500,Petrol,1,7121.65,Nissan,Automatic,Red,Partial,0,Yes
5690,2012,21.73,2500,Diesel,2,8060.1,Ford,Automatic,Silver,None,0,No
5691,2000,18.78,4000,Petrol,5,7378.11,Ford,Manual,Red,Full,1,Yes
5692,2013,22.0,1000,Petrol,1,7066.38,Nissan,Automatic,Silver,Full,0,No
5693,1998,23.96,1000,Petrol,4,3955.05,Toyota,Automatic,Blue,Partial,1,No
5694,2021,16.07,2000,Petrol,2,9028.09,BMW,Manual,Blue,Full,0,Yes
5695,2007,31.23,1200,Diesel,3,5638.32,Chevrolet,Manual,Silver,Full,2,Yes
5696,2018,16.27,1500,Petrol,1,5001.51,Ford,Manual,Black,None,0,Yes
5697,2008,16.94,1200,Diesel,2,4969.27,Chevrolet,Automatic,Silver,Full,0,Yes
5698,1997,14.46,800,Diesel,5,1635.13,Kia,Manual,Red,Full,0,No
5699,2004,20.73,2000,Petrol,5,5483.09,Toyota,Manual,Blue,Partial,0,Yes
5700,2000,16.55,1000,Petrol,5,1771.88,Hyundai,Automatic,Gray,Full,1,Yes
5701,1995,17.61,1000,Petrol,2,3553.28,Kia,Manual,Blue,Full,0,Yes
5702,2017,16.97,2500,Diesel,1,9504.52,Volkswagen,Manual,Silver,Full,1,Yes
5703,2018,16.86,1800,Petrol,3,6659.21,Nissan,Automatic,Black,Partial,1,Yes
5704,2021,18.79,3000,Diesel,1,10641.77,Kia,Automatic,Silver,Partial,0,Yes
5705,2008,15.75,1000,Petrol,3,3290.6,Tesla,Automatic,Red,Full,1,Yes
5706,2002,15.98,5000,Electric,1,11659.11,Honda,Manual,Red,Full,0,Yes
5707,2013,23.36,3000,Diesel,1,11375.61,Toyota,Automatic,White,Full,0,Yes
5708,2008,16.53,2500,Diesel,2,7533.31,Toyota,Automatic,Black,Partial,1,No
5709,2004,19.92,5000,Diesel,5,9050.16,Chevrolet,Automatic,Blue,None,0,Yes
5710,2011,13.55,3000,Diesel,5,7055.86,Tesla,Manual,Gray,Full,2,Yes
5711,2003,15.78,1200,Diesel,5,3508.73,Tesla,Manual,Red,Partial,2,Yes
5712,2023,11.84,3000,Diesel,5,10287.57,Ford,Manual,Red,Full,0,Yes
5713,2000,27.27,2000,Diesel,1,8513.06,Hyundai,Manual,Black,Full,0,Yes
5714,2005,24.88,1000,Diesel,5,4485.62,Chevrolet,Automatic,Silver,Full,2,Yes
5715,2019,20.98,2000,Petrol,1,11411.77,Volkswagen,Manual,White,Partial,0,Yes
5716,2001,28.76,1800,Petrol,3,6109.39,Hyundai,Manual,Gray,Partial,1,Yes
5717,2011,21.85,1200,Petrol,4,6685.54,BMW,Manual,Red,Full,1,No
5718,2022,17.14,800,Diesel,4,5425.72,BMW,Manual,White,None,1,Yes
5719,2022,19.86,2500,Petrol,3,9387.46,Kia,Manual,Blue,Full,0,No
5720,1995,24.8,1000,Diesel,1,5297.31,Volkswagen,Manual,White,Full,0,Yes
5721,2016,13.6,800,Petrol,5,4348.85,Toyota,Manual,Red,Full,1,Yes
5722,1999,12.14,800,Petrol,2,3197.48,Toyota,Manual,Gray,None,0,No
5723,2003,20.03,2500,Petrol,1,7754.18,Toyota,Manual,Silver,None,0,Yes
5724,2012,15.07,800,Petrol,1,7011.24,BMW,Manual,Gray,Full,1,Yes
5725,2018,6.7,4000,Diesel,3,9501.75,BMW,Manual,Red,Full,0,Yes
5726,2021,11.79,2000,Petrol,3,6870.61,Tesla,Automatic,Blue,Partial,0,Yes
5727,2015,16.44,1500,Petrol,2,6821.74,Hyundai,Manual,White,Partial,1,Yes
5728,1996,18.24,1500,Diesel,5,4031.8,Nissan,Automatic,Silver,Partial,1,Yes
5729,2023,18.39,1800,Petrol,4,8613.36,BMW,Manual,Gray,Full,1,Yes
5730,2020,28.03,1000,Petrol,5,6656.4,Tesla,Manual,Silver,Full,1,Yes
5731,2005,16.96,1800,Diesel,5,3608.96,Chevrolet,Manual,Gray,Full,0,Yes
5732,2021,19.39,1000,Petrol,1,7325.64,Kia,Automatic,White,None,0,Yes
5733,2022,9.87,1500,Petrol,2,7120.09,Honda,Manual,White,Full,1,Yes
5734,2000,17.84,5000,Petrol,1,10458.42,Hyundai,Manual,White,None,0,No
5735,2020,19.67,1800,Petrol,3,7231.2,Honda,Automatic,Blue,Full,1,Yes
5736,2002,11.12,2000,Petrol,4,4985.42,Kia,Manual,Silver,Partial,3,Yes
5737,1998,13.33,2000,Petrol,2,4131.67,Volkswagen,Automatic,Red,Full,1,Yes
5738,2012,20.45,4000,Petrol,2,9750.1,Volkswagen,Manual,Blue,None,1,Yes
5739,2022,15.27,1500,Petrol,5,6084.92,Kia,Manual,White,None,0,No
5740,2005,17.49,1800,Petrol,1,6914.12,BMW,Automatic,White,Full,0,No
5741,1999,20.7,2000,Petrol,5,3316.14,Nissan,Manual,Gray,Full,1,Yes
5742,2009,28.18,1500,Petrol,5,5932.36,Volkswagen,Manual,Red,Full,0,No
5743,2022,16.89,2000,Petrol,2,8293.19,Hyundai,Automatic,Gray,None,0,Yes
5744,2012,26.85,1000,Diesel,4,5594.62,Tesla,Automatic,Red,Full,0,Yes
5745,1996,8.21,2500,Diesel,3,4025.26,Volkswagen,Manual,Red,Full,1,Yes
5746,2016,18.74,1200,Diesel,5,5941.09,Hyundai,Manual,Black,None,1,Yes
5747,2005,16.33,5000,Diesel,4,9619.16,Kia,Manual,Blue,Partial,0,Yes
5748,2020,15.34,1500,Diesel,5,8609.96,BMW,Automatic,Black,None,1,Yes
5749,2019,21.29,4000,Diesel,4,11494.76,Toyota,Automatic,Red,Partial,1,No
5750,2007,16.93,1800,Petrol,1,7088.62,Toyota,Automatic,Silver,Full,1,No
5751,1998,7.88,4000,Petrol,3,6241.86,Hyundai,Automatic,Blue,None,0,Yes
5752,2016,10.06,5000,Petrol,2,11001.53,Ford,Automatic,Black,Partial,1,Yes
5753,2001,21.61,5000,Petrol,1,12153.64,Chevrolet,Manual,Gray,Partial,0,Yes
5754,2023,9.81,5000,Electric,5,12441.42,BMW,Manual,Gray,Full,0,Yes
5755,2005,21.74,5000,Electric,5,13883.49,BMW,Manual,White,None,0,Yes
5756,2016,18.62,2000,Petrol,3,8697.45,BMW,Manual,Blue,None,0,Yes
5757,2018,17.15,3000,Diesel,3,9039.35,Kia,Manual,Silver,Full,1,Yes
5758,1998,17.59,1800,Petrol,3,5566.12,Volkswagen,Manual,Silver,Full,0,No
5759,2022,20.57,1800,Diesel,5,7082.02,Volkswagen,Manual,Red,Partial,0,Yes
5760,2009,12.11,1200,Diesel,5,3411.01,Hyundai,Automatic,Red,Full,0,No
5761,1995,18.21,2500,Petrol,2,6094.14,Tesla,Automatic,White,Full,0,Yes
5762,2017,12.3,1000,Diesel,3,5055.81,BMW,Manual,Gray,Partial,0,Yes
5763,1997,18.82,1200,Diesel,4,3721.76,Tesla,Manual,Silver,Full,0,Yes
5764,2008,21.23,1000,Diesel,2,5183.34,Nissan,Automatic,Red,None,1,No
5765,2000,18.83,3000,Petrol,4,6435.06,Volkswagen,Manual,Black,None,0,Yes
5766,2012,21.04,1500,Electric,1,13113.19,Tesla,Manual,Gray,None,0,Yes
5767,2019,14.5,5000,Diesel,3,12470.64,Tesla,Automatic,Red,Full,0,Yes
5768,1995,17.69,3000,Diesel,2,7359.39,Volkswagen,Automatic,White,Full,0,Yes
5769,2000,16.81,3000,Petrol,2,7829.49,Nissan,Manual,White,Partial,0,Yes
5770,2000,16.48,3000,Petrol,1,5395.66,Tesla,Automatic,Black,Partial,1,Yes
5771,2015,14.0,3000,Diesel,1,9236.2,BMW,Automatic,Blue,Full,0,Yes
5772,2010,15.84,3000,Petrol,1,10171.61,Hyundai,Automatic,Silver,Full,0,Yes
5773,2023,12.44,4000,Petrol,2,10157.64,Nissan,Manual,White,Partial,2,Yes
5774,1999,9.53,1000,Petrol,5,1220.26,Kia,Manual,Silver,Full,0,Yes
5775,2011,14.5,4000,Petrol,4,10920.48,Hyundai,Automatic,Black,Full,1,Yes
5776,2004,21.13,3000,Petrol,4,5907.24,Volkswagen,Automatic,Black,Full,1,Yes
5777,2022,19.17,5000,Petrol,1,15151.56,Honda,Manual,Blue,Partial,0,No
5778,2015,11.72,800,Petrol,5,2893.47,Kia,Manual,Gray,Partial,1,Yes
5779,2012,15.97,1800,Diesel,5,5884.81,Nissan,Automatic,White,Full,1,No
5780,2001,21.46,1000,Petrol,1,5857.07,Honda,Manual,Black,Partial,0,Yes
5781,1997,15.76,5000,Petrol,3,9648.93,Tesla,Automatic,Red,Full,0,Yes
5782,2007,10.91,1800,Diesel,2,4520.91,Tesla,Automatic,Silver,None,0,Yes
5783,2009,29.29,3000,Petrol,3,10439.26,Hyundai,Automatic,Silver,Full,1,No
5784,2014,17.17,4000,Petrol,5,8353.88,Nissan,Manual,Gray,Full,0,Yes
5785,2013,12.18,4000,Petrol,1,8746.92,Tesla,Manual,Red,Partial,1,Yes
5786,1997,18.86,800,Diesel,2,2435.42,Hyundai,Automatic,Silver,Full,0,Yes
5787,1998,17.57,2500,Diesel,4,4124.94,BMW,Manual,Gray,Full,1,Yes
5788,1999,10.29,3000,Petrol,5,5241.83,Volkswagen,Manual,Gray,Full,1,No
5789,1995,18.47,5000,Diesel,2,10384.01,Tesla,Manual,Red,Partial,3,Yes
5790,1998,22.92,1200,Electric,2,7797.89,BMW,Manual,Gray,None,1,Yes
5791,2006,16.84,2000,Petrol,3,4861.84,Honda,Automatic,Silver,Partial,0,Yes
5792,2022,7.7,1200,Diesel,4,4896.09,Honda,Automatic,Black,Partial,0,No
5793,2021,19.71,4000,Petrol,3,11329.04,Honda,Manual,Blue,Partial,0,Yes
5794,2018,21.01,1200,Diesel,3,5689.54,Nissan,Automatic,Gray,None,0,Yes
5795,2004,15.07,1000,Diesel,3,2701.01,Tesla,Automatic,White,Full,0,Yes
5796,2017,15.1,4000,Diesel,3,10257.37,Kia,Manual,White,Full,1,No
5797,2019,29.29,3000,Diesel,5,9554.75,Toyota,Manual,White,Full,0,Yes
5798,2015,14.71,3000,Diesel,4,6813.75,Nissan,Manual,White,Full,1,Yes
5799,2023,12.39,1000,Petrol,3,7636.6,BMW,Manual,White,Full,2,Yes
5800,2020,18.13,2000,Petrol,5,6376.85,Ford,Manual,Red,Full,0,No
5801,2014,20.87,1800,Diesel,5,5015.79,Nissan,Manual,Black,None,1,Yes
5802,2018,20.66,1000,Petrol,2,8367.05,Chevrolet,Manual,Blue,Partial,0,Yes
5803,2019,5.66,1800,Petrol,2,6934.8,Nissan,Automatic,White,Full,0,Yes
5804,2007,14.7,1500,Petrol,1,5675.37,Hyundai,Automatic,Silver,Full,0,Yes
5805,2017,23.76,4000,Petrol,5,9601.23,Toyota,Automatic,Gray,Partial,0,Yes
5806,2008,19.63,800,Petrol,1,5286.72,Kia,Manual,Silver,Partial,1,Yes
5807,2017,11.82,2000,Diesel,5,5133.43,BMW,Manual,Blue,Partial,0,Yes
5808,1999,24.21,2500,Petrol,3,5887.93,Nissan,Manual,Gray,Full,1,Yes
5809,1998,22.82,2000,Diesel,3,5512.02,Kia,Manual,White,Partial,2,Yes
5810,2008,16.52,1800,Petrol,1,5873.74,Chevrolet,Automatic,White,None,0,Yes
5811,2004,22.4,1500,Diesel,3,2866.38,Volkswagen,Manual,Black,Full,0,Yes
5812,2011,28.0,1800,Petrol,3,9302.57,Toyota,Manual,Silver,Partial,0,Yes
5813,2004,12.73,4000,Diesel,2,7313.88,Kia,Automatic,Silver,Full,0,Yes
5814,2020,20.78,1800,Petrol,3,6489.62,Tesla,Manual,Red,Full,0,Yes
5815,2001,27.93,5000,Diesel,2,12615.39,BMW,Manual,Gray,Partial,1,Yes
5816,2010,21.27,3000,Petrol,4,7482.14,Nissan,Automatic,Silver,Partial,0,Yes
5817,1995,14.23,2500,Diesel,5,3950.33,Volkswagen,Automatic,White,Full,1,No
5818,2011,19.19,1500,Petrol,2,7443.72,BMW,Manual,White,None,0,Yes
5819,2015,24.85,5000,Petrol,2,14060.71,BMW,Automatic,Silver,Full,0,No
5820,2023,12.92,1800,Petrol,2,8610.79,Volkswagen,Manual,Red,Partial,0,Yes
5821,2003,17.85,2500,Diesel,5,4570.27,BMW,Manual,Gray,Full,1,Yes
5822,2000,16.78,2000,Petrol,5,2619.27,Volkswagen,Manual,Blue,None,0,Yes
5823,2013,14.84,1200,Diesel,5,6231.41,Toyota,Automatic,Gray,Full,1,No
5824,2007,19.21,5000,Electric,3,13886.11,Tesla,Manual,Silver,Full,3,Yes
5825,1997,17.5,1200,Petrol,2,4315.32,Honda,Manual,Blue,None,1,No
5826,2001,21.22,1000,Electric,5,5610.64,Tesla,Automatic,Silver,Partial,1,No
5827,2016,23.7,1200,Petrol,4,6771.98,Hyundai,Automatic,Blue,None,1,Yes
5828,2003,11.64,5000,Diesel,5,7823.83,Toyota,Automatic,White,Full,1,Yes
5829,2016,18.34,800,Electric,1,9412.93,Toyota,Manual,White,Partial,1,Yes
5830,1999,17.73,4000,Electric,1,10529.51,Kia,Manual,Blue,Partial,1,No
5831,2004,19.02,1000,Petrol,2,5231.1,Toyota,Manual,Black,None,1,Yes
5832,2017,17.92,1200,Diesel,2,4587.45,Honda,Manual,Gray,Full,0,Yes
5833,2011,13.1,1800,Petrol,2,7449.72,Ford,Manual,White,Full,0,Yes
5834,2006,25.27,5000,Petrol,3,13248.68,Honda,Automatic,Gray,Partial,0,Yes
5835,2017,27.4,1500,Petrol,1,8541.17,Volkswagen,Manual,Red,Full,0,Yes
5836,2010,20.73,1800,Petrol,1,8475.64,Nissan,Manual,Red,Partial,0,Yes
5837,1997,20.99,2000,Diesel,2,5081.56,Kia,Manual,Blue,None,1,No
5838,2019,18.66,1800,Petrol,1,8680.88,Volkswagen,Manual,Gray,None,0,Yes
5839,2016,22.85,5000,Electric,1,15987.75,Hyundai,Manual,Black,Full,1,Yes
5840,2003,5.78,800,Diesel,3,1820.38,BMW,Manual,Red,Partial,0,No
5841,2023,17.98,2000,Diesel,4,7583.86,Honda,Automatic,White,Partial,0,Yes
5842,2009,15.14,4000,Diesel,2,7653.74,BMW,Manual,Silver,Full,2,Yes
5843,1999,18.73,1200,Diesel,4,3625.85,Tesla,Automatic,Gray,Partial,1,No
5844,2017,23.46,1000,Petrol,4,4385.26,Honda,Automatic,Silver,None,0,Yes
5845,2007,18.1,2000,Diesel,3,5724.78,Tesla,Manual,Gray,Full,2,Yes
5846,2008,16.2,1200,Petrol,1,4064.01,Honda,Automatic,White,Partial,0,No
5847,2014,10.98,1500,Petrol,2,5694.52,Toyota,Manual,Gray,Full,0,Yes
5848,2009,17.45,2000,Petrol,5,5604.08,BMW,Automatic,Black,None,0,Yes
5849,2010,21.36,2000,Diesel,4,7826.27,Chevrolet,Manual,Blue,Full,0,Yes
5850,2017,13.79,1000,Petrol,4,5057.16,Honda,Automatic,White,Partial,0,Yes
5851,2007,7.98,1200,Petrol,3,3411.11,Ford,Automatic,Silver,Partial,0,Yes
5852,2011,29.37,4000,Petrol,4,9455.16,Kia,Manual,Blue,Partial,0,Yes
5853,2017,19.68,1000,Petrol,4,4936.44,Honda,Manual,Black,Full,2,No
5854,2002,16.89,1200,Diesel,4,4698.82,Volkswagen,Manual,Gray,Partial,0,Yes
5855,2015,24.95,4000,Diesel,3,11604.5,Kia,Manual,Red,Partial,1,Yes
5856,1996,18.71,1500,Electric,1,6885.57,Kia,Manual,Gray,Full,0,Yes
5857,1999,24.66,800,Petrol,4,1369.49,Tesla,Automatic,Silver,Partial,0,Yes
5858,2000,24.23,1000,Petrol,2,6448.17,Toyota,Manual,Black,Full,2,Yes
5859,2006,11.63,1200,Petrol,4,2255.65,Nissan,Manual,White,Partial,0,Yes
5860,2012,20.3,4000,Electric,4,12624.82,Ford,Manual,Black,Partial,0,Yes
5861,2016,26.63,4000,Petrol,2,11119.8,Honda,Manual,Black,Full,2,No
5862,2016,13.01,2000,Petrol,3,5761.78,Toyota,Automatic,Blue,Full,2,No
5863,1995,13.07,2000,Petrol,5,2901.69,Kia,Manual,Silver,Full,0,Yes
5864,2011,13.91,1200,Petrol,2,6376.22,BMW,Manual,Silver,Partial,0,Yes
5865,2005,22.45,1800,Petrol,5,5701.76,Kia,Manual,Black,Full,1,Yes
5866,2004,19.42,1500,Diesel,1,6679.05,Tesla,Manual,White,Partial,0,Yes
5867,2013,8.32,5000,Diesel,1,10324.65,Chevrolet,Manual,Black,Full,0,Yes
5868,2008,19.7,5000,Petrol,4,10633.41,Ford,Manual,Gray,Full,1,Yes
5869,2020,16.74,4000,Petrol,4,10741.0,Ford,Manual,Gray,Full,2,No
5870,2004,17.44,4000,Petrol,3,7177.71,Kia,Automatic,Gray,Full,0,Yes
5871,2009,13.81,800,Diesel,5,1020.59,Toyota,Manual,White,None,0,Yes
5872,2022,19.74,3000,Diesel,1,11120.28,Ford,Manual,Gray,Partial,1,Yes
5873,2013,23.25,4000,Diesel,1,10813.92,Tesla,Manual,Gray,Partial,1,Yes
5874,1998,14.79,1800,Petrol,4,2282.94,Ford,Manual,Blue,Full,2,Yes
5875,1996,9.59,1500,Diesel,4,1000.0,Toyota,Manual,Silver,Full,0,Yes
5876,2003,16.48,5000,Electric,3,12122.37,Nissan,Manual,Silver,Full,1,Yes
5877,2004,21.78,1500,Diesel,4,6438.94,Volkswagen,Manual,Silver,None,1,Yes
5878,2022,15.89,1000,Petrol,4,6968.93,Honda,Automatic,Gray,Partial,1,No
5879,2005,10.51,4000,Diesel,3,9377.04,Chevrolet,Manual,Silver,Full,0,Yes
5880,2008,21.82,1800,Diesel,4,5176.97,Tesla,Manual,Blue,Full,0,Yes
5881,2001,25.08,1200,Petrol,4,5431.63,Ford,Manual,Black,Partial,0,Yes
5882,2017,18.1,2000,Petrol,4,8359.75,Chevrolet,Manual,Silver,None,0,Yes
5883,2009,9.97,4000,Diesel,5,8932.53,Nissan,Automatic,Red,Partial,1,Yes
5884,2016,16.41,4000,Diesel,1,11012.98,BMW,Manual,Gray,Full,0,Yes
5885,2013,18.76,1800,Electric,2,9821.73,Honda,Manual,White,Full,0,Yes
5886,2016,13.95,3000,Petrol,1,9386.43,BMW,Automatic,White,Partial,0,Yes
5887,2009,20.92,1500,Diesel,5,5101.94,Tesla,Manual,Silver,Full,1,Yes
5888,2022,13.46,1800,Petrol,2,6706.33,Honda,Automatic,White,Partial,0,Yes
5889,2018,18.13,2500,Electric,1,11951.52,Kia,Manual,White,Partial,0,No
5890,2002,16.86,2500,Petrol,3,7085.87,Nissan,Automatic,Blue,None,0,Yes
5891,2005,21.08,2500,Petrol,5,5371.95,Ford,Manual,White,Full,0,No
5892,2023,17.93,3000,Petrol,3,10074.79,Ford,Automatic,Blue,Full,0,Yes
5893,2003,17.02,1800,Diesel,3,5568.23,Kia,Manual,Gray,Full,0,No
5894,2009,13.99,800,Petrol,1,6373.2,Ford,Automatic,White,None,0,Yes
5895,1995,18.17,4000,Diesel,2,8434.8,Honda,Manual,Gray,Full,1,Yes
5896,1995,16.7,4000,Petrol,4,7585.48,Honda,Automatic,Gray,Partial,2,Yes
5897,2013,13.65,2500,Petrol,4,7170.43,Ford,Automatic,Blue,Full,0,Yes
5898,1997,18.8,2000,Petrol,5,3995.85,Honda,Automatic,White,None,0,No
5899,2004,19.82,1800,Petrol,3,6450.95,Kia,Manual,Gray,None,0,Yes
5900,2002,16.31,1800,Petrol,5,1528.95,BMW,Manual,Red,Full,0,Yes
5901,2009,22.66,1200,Diesel,1,7475.42,Toyota,Automatic,Black,Full,2,No
5902,2004,19.32,5000,Petrol,3,8242.27,Ford,Manual,Blue,Partial,0,No
5903,1995,11.58,800,Petrol,4,1000.0,Nissan,Automatic,Red,None,0,No
5904,2023,24.69,2000,Diesel,1,11208.53,Ford,Automatic,Black,Partial,0,No
5905,2012,21.83,3000,Petrol,1,9656.46,BMW,Manual,Black,Full,0,No
5906,1996,23.01,1000,Diesel,5,2490.77,Kia,Manual,Red,Partial,1,Yes
5907,2013,20.0,3000,Electric,5,10990.21,Toyota,Manual,Silver,Full,0,Yes
5908,2007,6.31,3000,Petrol,2,8564.15,Honda,Manual,Silver,Partial,0,No
5909,2016,23.46,5000,Diesel,4,9947.54,Nissan,Automatic,Gray,Full,0,Yes
5910,1995,18.3,3000,Diesel,4,4624.84,Ford,Manual,Blue,None,0,Yes
5911,1996,19.77,5000,Petrol,5,9565.94,Hyundai,Manual,Silver,None,0,Yes
5912,2023,20.7,1200,Diesel,4,6881.84,Chevrolet,Automatic,Blue,Full,0,Yes
5913,2010,27.68,5000,Petrol,4,11526.23,Toyota,Manual,Red,Full,0,Yes
5914,2009,15.27,3000,Petrol,1,9265.57,Honda,Automatic,Silver,Partial,0,Yes
5915,2007,15.4,1500,Diesel,3,3802.97,BMW,Manual,Silver,Full,0,Yes
5916,2010,13.74,1200,Diesel,3,5731.96,Nissan,Manual,White,Partial,0,No
5917,2011,12.65,4000,Electric,2,12202.44,Toyota,Manual,Gray,Partial,0,No
5918,2015,12.74,3000,Diesel,3,8014.09,Toyota,Manual,White,Full,0,Yes
5919,2023,8.74,5000,Petrol,4,10585.23,Volkswagen,Automatic,Black,Partial,1,Yes
5920,2023,20.13,1000,Diesel,1,8770.58,Kia,Manual,White,Full,0,Yes
5921,2001,27.94,3000,Diesel,3,7586.37,Honda,Automatic,Gray,None,0,Yes
5922,2018,28.26,1200,Diesel,4,7566.53,Nissan,Manual,Red,Full,0,Yes
5923,2020,13.74,5000,Diesel,4,11176.83,Chevrolet,Automatic,Blue,Full,2,Yes
5924,2011,16.64,2000,Electric,5,8503.86,Nissan,Manual,Blue,None,2,Yes
5925,2001,24.17,1800,Petrol,5,4090.57,Kia,Automatic,Gray,Full,0,Yes
5926,2007,20.16,3000,Petrol,3,7521.87,Kia,Manual,White,None,1,Yes
5927,1999,18.67,4000,Diesel,5,6133.33,Tesla,Manual,Gray,Full,2,Yes
5928,2020,16.72,2500,Diesel,4,7165.44,Nissan,Automatic,White,Full,2,No
5929,2011,23.89,2000,Diesel,4,8667.65,Ford,Automatic,Blue,Full,0,Yes
5930,1997,12.63,2000,Petrol,5,3150.17,Nissan,Automatic,Black,None,1,Yes
5931,2001,20.4,800,Petrol,1,2608.69,Honda,Manual,Gray,Full,1,Yes
5932,2020,19.72,1800,Petrol,5,6849.52,Volkswagen,Automatic,Gray,Partial,0,Yes
5933,2011,18.22,3000,Diesel,1,10221.0,Hyundai,Manual,Silver,Full,0,Yes
5934,2001,21.94,2000,Petrol,5,3013.34,Kia,Manual,Black,None,1,Yes
5935,2015,18.17,800,Diesel,4,5590.29,Chevrolet,Automatic,Red,Full,0,Yes
5936,1995,15.33,1800,Electric,4,6127.6,Honda,Automatic,Red,Full,1,Yes
5937,2011,18.46,1800,Petrol,5,3688.31,Kia,Automatic,Silver,Partial,1,Yes
5938,2011,10.04,1200,Petrol,2,4416.4,Toyota,Automatic,Silver,Partial,1,Yes
5939,2005,21.06,3000,Petrol,1,8459.67,Volkswagen,Manual,Black,Full,0,Yes
5940,2019,22.34,4000,Petrol,2,10645.63,Kia,Automatic,Blue,Full,1,No
5941,2021,14.72,2000,Petrol,4,6549.35,Chevrolet,Manual,Silver,None,0,Yes
5942,2023,13.53,2000,Petrol,1,9201.97,Hyundai,Manual,Black,Full,0,Yes
5943,1997,14.9,1000,Diesel,5,1974.33,Honda,Automatic,Gray,Full,0,Yes
5944,2009,17.68,5000,Petrol,1,12304.5,BMW,Automatic,Black,Full,0,Yes
